start,end,start [s],end [s],dur [s],speaker
135,152258,0.008,9.516,9.508,SPEAKER_01
157419,197623,9.839,12.351,2.513,SPEAKER_01
203327,247877,12.708,15.492,2.784,SPEAKER_01
247877,249779,15.492,15.611,0.119,SPEAKER_00
249779,250594,15.611,15.662,0.051,SPEAKER_02
250594,251680,15.662,15.73,0.068,SPEAKER_00
259015,303837,16.188,18.99,2.801,SPEAKER_02
321494,341595,20.093,21.35,1.256,SPEAKER_00
360611,375280,22.538,23.455,0.917,SPEAKER_00
387775,389405,24.236,24.338,0.102,SPEAKER_02
389405,421188,24.338,26.324,1.986,SPEAKER_03
432869,451341,27.054,28.209,1.154,SPEAKER_03
464108,518166,29.007,32.385,3.379,SPEAKER_03
541528,587979,33.846,36.749,2.903,SPEAKER_04
612427,624108,38.277,39.007,0.73,SPEAKER_04
624108,674091,39.007,42.131,3.124,SPEAKER_00
695280,753955,43.455,47.122,3.667,SPEAKER_00
811001,815891,50.688,50.993,0.306,SPEAKER_00
819966,841426,51.248,52.589,1.341,SPEAKER_00
864787,875110,54.049,54.694,0.645,SPEAKER_00
907164,942750,56.698,58.922,2.224,SPEAKER_00
