1.532342	9.751266	e
9.937004	19.270359	p
15.230549	15.927068	e
20.338354	38.122806	p
38.958629	50.497627	p
51.263797	57.903945	p
58.112901	61.409757	p
62.292015	64.845918	p
65.496002	70.789546	p
71.044937	72.345105	p
72.646930	78.381603	p
78.729863	94.262236	p
94.401540	103.479504	p
103.618808	110.816171	p
111.791297	113.045032	p
113.509378	119.151181	p
119.313703	125.094810	p
125.303766	126.255675	p
126.511065	129.459662	p
130.272268	135.681899	p
136.006941	139.791361	p
140.000316	144.063344	p
144.365169	151.562532	p
151.841139	153.837827	p
154.070000	157.738333	p
157.970506	162.219272	p
162.219272	164.308829	p
164.517785	169.927416	p
170.484631	174.269051	p
174.965570	179.307205	p
179.678681	182.023629	p
182.162932	186.249177	p
186.783175	189.824641	p
190.521160	194.212711	p
194.421667	195.930791	p
196.279051	200.481382	p
201.386857	209.582563	p
209.907605	214.597500	p
214.852890	216.106624	p
216.570970	217.360359	 p 
217.476445	218.428354	e
