0.000000	5.739670	e
5.803209	6.212260	p
6.212260	6.480956	e
7.575235	8.069425	p
8.853070	9.502578	p
12.058401	12.735995	p
15.055828	15.687019	p
17.946175	18.482725	p
22.356223	23.085757	p
25.344913	25.956959	p
29.354916	30.032663	p
38.421048	39.252846	p
42.575744	43.714681	p
45.239611	46.369190	p
57.509656	58.625114	e
61.957370	62.719836	p
66.701599	68.000614	e
2.377922	3.205051	p
8.443598	9.347261	p
11.917051	13.272545	p
14.442516	15.365037	p
17.163721	17.988535	p
25.161357	25.956959	p
27.759387	28.945444	p
31.430517	32.418898	p
33.901402	37.471403	p
38.421048	42.995938	p
44.475034	45.239611	p
46.572167	47.838360	p
48.886926	49.817607	p
51.621729	52.553631	p
59.056040	59.734894	p
0.000000	2.017995	p
3.284188	5.252539	p
8.348961	9.931702	p
11.000053	11.870561	p
13.255459	14.244673	p
15.906551	17.370587	p
19.428151	20.654776	p
22.870614	24.176375	p
25.561274	26.550487	p
27.895818	28.945444	p
32.683611	33.901402	p
37.392266	38.539754	p
39.528967	40.478612	p
42.694450	43.644095	p
45.780493	47.244832	p
53.259249	54.852756	p
60.144174	61.810063	e
0.624165	2.986323	p
5.739670	7.795002	p
8.269824	12.226678	p
12.780637	15.365037	p
15.481190	18.161958	p
19.368798	21.327441	p
22.128704	23.810366	p
25.161357	31.219575	p
31.783426	34.523547	p
35.710604	36.739385	p
37.985794	43.258302	p
43.782585	45.711551	p
46.928283	47.838360	p
48.629730	54.663932	p
55.386058	56.869878	p
58.833323	63.022785	p
63.537176	64.556066	p
64.704448	68.483243	p
68.928000	71.539913	p
72.202686	76.080402	p
77.128968	78.019260	p
79.285453	80.185638	p
80.571431	82.282770	p
83.222523	86.714446	p
87.426680	90.265722	p
90.562486	95.468985	p
96.992373	97.843097	p
98.446517	101.879087	p
102.423155	104.490611	p
105.331442	106.558067	p
106.943860	110.613842	p
111.286507	116.460093	p
117.934021	120.931337	p
122.672353	124.354016	p
125.422366	127.974537	p
128.281193	129.527602	p
129.845027	131.674195	p
132.267723	138.845992	p
139.162540	144.019578	p
144.721919	148.787587	p
149.687771	153.110449	p
153.308292	154.554701	p
155.029523	156.018736	p
156.533127	160.826314	p
162.043046	165.287666	p
167.088034	168.740021	p
169.679773	173.517921	p
175.357858	177.098874	p
177.890245	178.404636	e
0.000000	4.866930	p
5.252539	7.206088	p
9.694291	12.793717	p
13.987477	17.869610	p
18.122389	19.091818	p
19.230308	20.674560	p
21.070245	22.751908	p
23.127809	24.981045	p
26.550487	30.724968	p
33.901402	34.503763	p
35.211542	36.244779	p
36.620680	37.629677	p
38.678244	40.003790	p
41.883295	43.743016	p
44.930072	45.780493	p
48.886926	52.784427	p
54.279231	57.690925	p
58.462512	59.293451	p
59.734894	60.994898	p
61.077312	61.568642	e
18.696133	23.167378	p
24.099701	27.025310	p
33.494766	36.620680	e
40.142280	41.765897	e
44.000212	47.600949	p
1.661879	4.550382	p
6.212260	12.107972	p
13.334597	15.055828	p
16.658354	18.359801	p
20.021679	25.046883	p
26.154802	33.633255	p
40.379691	41.467825	p
43.644095	44.672877	e
44.174480	45.879717	p
46.888715	50.093766	p
55.386058	56.869878	e
58.561433	59.906763	p
61.810063	65.406790	e
68.295293	75.259355	p
81.313341	82.686090	e
83.370905	84.874509	p
0.000000	1.187056	p
4.126424	5.010657	p
5.618732	6.568377	p
16.460511	17.163721	p
33.099080	34.140751	p
39.430046	40.221417	p
45.958854	47.660301	p
47.699870	48.886926	e
48.886926	49.253703	p
51.933703	54.386952	p
55.297029	57.473298	p
57.512867	58.165748	e
57.730494	58.581217	p
58.601001	59.694082	e
59.451725	59.977143	p
59.977143	61.515687	e
60.727810	61.202633	p
1.647102	4.768009	p
5.441332	8.250040	p
9.377743	11.739765	p
12.839990	16.163747	p
18.563127	21.327441	p
21.841832	25.046883	p
25.403000	27.759387	p
28.331072	31.430517	p
31.931808	34.523547	p
35.211542	40.993003	p
42.476823	43.604526	e
44.554171	45.721443	p
0.791371	5.252539	e
10.299647	12.483873	p
13.150266	16.287229	p
16.822863	23.266299	p
23.648915	25.956959	p
26.922504	30.032663	p
30.980131	34.771198	p
34.919287	38.421048	p
38.621501	42.353334	p
42.772116	44.337721	p
45.907459	55.148187	p
59.650080	61.575231	e
61.957370	67.314945	e
69.377259	70.871155	p
72.774095	80.705973	p
81.186154	82.282770	e
82.395499	88.460006	p
89.420368	91.092110	p
94.204394	96.036195	p
96.178471	98.099195	e
98.099195	98.721652	p
