0.433868	2.205496	p
3.010369	4.013279	p
4.424117	5.503429	p
6.886773	7.753264	p
8.878181	9.972695	p
10.945596	11.766482	p
14.031518	15.186838	p
16.934565	17.922668	p
19.032384	19.944479	p
20.674155	21.935886	p
26.268338	27.210836	p
30.053533	31.011232	p
32.531391	33.230664	p
33.899533	35.374087	p
37.365495	38.916056	p
39.706539	40.497021	p
41.409116	43.430927	p
43.978184	44.814271	p
45.452738	45.969592	p
46.516849	47.474548	p
50.134826	51.168533	p
53.129538	53.722400	p
54.436874	55.196953	p
57.081950	58.085254	p
