2.410411	3.806919	p
4.399957	8.857305	p
9.909468	12.951178	p
13.601606	19.493723	p
20.392844	22.764995	p
23.396293	25.271058	p
26.227570	33.420543	p
33.764888	41.187424	p
41.646550	43.425663	p
43.923050	49.030826	p
49.642994	57.696828	p
58.308996	60.604626	p
61.082882	61.943743	p
62.211567	69.442800	p
70.284531	73.785367	p
74.703619	82.795714	p
83.273970	89.261737	p
89.682603	106.383309	p
106.785045	111.758909	p
112.084123	114.264972	p
114.609316	115.795391	p
116.751904	126.795284	p
127.139629	131.195241	p
132.744791	134.963900	p
135.403896	138.311693	p
139.096034	140.760365	p
141.238621	153.022854	p
154.247190	161.612335	p
161.899289	163.104495	p
164.673175	171.215720	p
171.521804	173.893955	p
174.410471	178.255651	p
