0.278388	4.112550	p
4.517478	7.377282	p
7.706286	9.996659	p
9.996659	12.780539	p
12.945041	15.577073	p
15.741575	17.044937	p
17.285363	18.980999	p
19.335311	21.435875	p
21.511799	22.612697	p
22.992317	24.434873	p
25.054919	27.066904	p
27.206098	28.357612	p
28.648654	29.914054	p
30.850450	32.001964	p
32.647318	33.684946	p
35.848780	37.455838	p
38.050576	38.949010	e
39.088204	39.936022	p
40.302988	42.049240	p
41.897392	44.314305	p
44.997621	48.477471	p
48.983631	51.109503	p
51.501777	55.437171	p
55.804137	57.411195	p
