3.302381	5.059612	p
6.089712	7.331892	p
7.634863	8.043874	p
8.710409	10.876650	p
11.209918	12.149127	p
12.755069	14.179031	p
14.845567	16.224084	p
17.814681	18.723593	p
18.935672	20.465675	p
21.132210	23.116669	p
24.646671	26.570535	p
27.085586	28.448954	p
30.145590	31.614998	p
31.751335	32.448168	p
33.099555	34.478072	p
37.310849	40.688973	p
40.946498	41.552439	p
42.067490	46.596902	p
48.096608	49.232748	p
49.475125	50.868790	p
52.398792	54.974044	p
56.413155	58.034048	p
60.730488	63.714750	p
65.471981	66.047625	n
