0.000000	1.846729	e
1.846729	4.270561	p
4.539876	7.784476	p
7.925546	9.490136	p
9.541434	10.785411	p
11.093200	11.990915	p
12.260230	13.760697	p
14.273678	15.222691	p
15.312463	18.428818	p
18.659659	19.852339	p
20.929597	24.507635	p
25.392526	27.239255	p
27.777885	28.880793	p
29.304001	30.265839	p
30.753171	32.946162	p
33.484791	35.395643	p
35.677782	36.831988	p
37.178249	38.127263	p
39.666204	43.846994	p
43.911116	45.155093	p
45.257690	46.347773	p
46.860753	48.194502	p
48.604886	49.489777	p
51.644295	53.106289	p
57.428148	58.531056	p
60.352136	61.378096	p
