0.000000	0.926947	p
1.466960	2.933921	p
3.589371	6.382839	p
6.694958	8.130706	p
15.247025	16.277019	p
16.776410	17.525496	e
18.711549	20.006844	p
21.161685	22.098043	p
22.332132	23.159248	e
23.252884	24.298484	p
25.437719	26.686196	p
27.684977	28.871031	p
30.213143	31.321167	p
35.581594	36.361893	p
37.563552	38.484303	p
39.327025	40.622320	p
41.324589	42.385794	p
45.756682	47.301672	p
48.784239	49.798626	p
54.932988	55.947376	p
56.025405	57.570396	e
58.319482	59.021750	e
59.899837	60.295687	e
