0.773204	10.646423	p
10.388688	13.481504	e
13.560807	14.016799	p
14.393488	15.622684	e
15.622684	17.506129	p
17.506129	19.449052	e
19.449052	19.964521	p
20.242082	22.581519	e
25.535555	26.903531	p
26.903531	27.914644	e
29.698960	32.752124	p
33.208117	33.882192	e
33.882192	35.607031	p
35.607031	36.419887	e
37.014659	38.481764	p
38.818801	40.484164	p
41.197890	43.041684	p
43.120987	46.927529	p
46.927529	47.898991	e
47.680908	51.051284	p
51.229715	52.439086	e
59.933216	62.530388	p
62.609691	63.799235	e
