1.121029	3.913576	p
4.045300	4.914677	p
5.573297	7.101294	p
7.601845	8.339499	p
8.840049	9.709427	p
10.341702	11.896044	p
12.185836	13.028869	p
13.819213	14.662246	p
15.057417	15.900450	p
17.902653	20.194649	p
22.144163	22.960851	p
23.171609	23.909263	p
26.122225	28.124428	p
29.020150	29.810494	p
31.048698	32.693871	p
33.326145	34.538005	p
35.064901	35.749865	p
36.382140	37.277862	p
37.857447	38.516067	p
38.884894	40.966131	p
42.309715	43.258127	p
46.946396	48.553428	p
49.264737	49.712598	p
51.003492	51.714801	p
53.637970	54.639072	p
57.247205	58.380030	p
58.485409	59.275753	p
