0.392520	13.895197	e
13.581181	15.622284	p
15.308268	21.039056	e
21.981103	24.414725	p
29.203465	30.224016	p
32.029607	33.285670	p
38.937953	40.822048	p
40.822048	41.842599	e
41.842599	43.255670	p
48.122914	49.300473	p
50.242521	51.263072	p
63.306182	64.333114	e
65.079973	66.200263	p
72.641926	73.948930	p
73.948930	74.975862	e
77.776585	78.896875	p
85.982204	87.942711	p
89.249715	90.556719	p
90.556719	93.458247	e
93.458247	95.745505	p
95.745505	101.580345	e
103.027385	117.077680	e
118.338006	119.878403	p
121.092050	121.978946	e
122.165661	123.145914	p
129.580130	131.167206	p
147.271365	149.651980	p
150.818948	154.366531	e
155.393463	156.700467	e
165.802817	168.556862	p
169.257043	170.517368	p
178.027728	179.693048	p
