1.312326	2.890066	p
2.941675	6.738573	e
10.048878	14.406095	p
14.059582	17.200317	e
16.558900	18.269347	p
20.527820	24.111193	p
25.673495	26.318254	p
28.674105	29.827232	p
31.277940	31.848304	p
33.088226	34.836515	p
35.201374	35.585749	p
36.242908	38.090391	p
38.908739	39.999870	p
40.743823	42.120136	p
42.876488	43.732034	p
44.327197	44.835564	p
45.629114	47.736981	p
48.282546	49.026499	p
49.398476	50.402812	p
51.010374	52.014710	p
55.672479	56.304839	p
56.714013	59.875813	p
61.202529	62.244063	p
63.818764	66.459797	p
70.534420	70.990333	p
71.806395	73.384557	p
73.665120	75.366028	p
75.786871	76.418136	p
77.996299	78.820450	p
79.258829	79.925164	p
80.977273	81.783889	p
83.712754	84.396625	p
85.466268	86.027393	p
86.202744	87.745836	p
87.938723	89.008366	p
89.481815	90.235826	p
90.814486	92.743351	p
93.269405	94.882638	p
97.249882	99.073536	p
100.002899	100.388672	p
101.563526	103.036478	p
107.104630	108.945820	p
109.647225	112.067074	e
