0.241580	1.751456	e
5.616737	7.972143	p
6.210899	6.713655	e
9.263342	11.633475	p
11.830986	17.810183	p
12.369652	14.685917	e
18.097471	20.898537	p
21.688581	22.981380	p
24.310090	26.231334	p
27.507897	29.716430	p
30.075541	32.499539	p
33.379361	34.995360	p
36.342026	37.509137	p
37.365493	38.029848	e
38.209403	40.238380	p
42.482823	44.386111	p
45.858466	50.203708	p
53.094551	58.642815	p
59.522637	62.449391	p
63.526724	64.675879	p
65.609567	70.008676	p
73.402275	76.239251	p
77.801384	79.866272	p
82.433915	86.312313	p
88.036045	88.969734	p
90.783244	92.291510	p
94.643686	98.827329	p
102.165966	103.816509	p
104.476727	108.412638	p
109.352178	113.719771	p
114.227630	115.370314	p
116.055925	117.884219	p
119.077689	121.388450	p
123.343709	125.121218	p
125.679863	127.939838	p
128.894754	131.561017	p
132.449771	134.430423	p
135.649286	138.823409	p
139.712163	142.886285	p
145.527155	150.605750	p
151.316753	151.900792	p
153.373585	154.008409	p
154.592448	158.452180	p
159.823401	162.337306	p
163.556169	165.638393	p
166.628719	167.238150	p
167.238150	167.568259	e
169.548911	172.646855	p
174.881437	176.887482	p
177.446127	180.061604	p
180.798000	184.860877	p
186.790743	190.548904	p
191.005977	191.767767	p
193.469096	195.525927	p
198.090618	200.782274	p
202.077316	202.610568	p
202.610568	203.016856	e
203.626287	207.841522	p
208.679490	209.568244	p
210.050711	213.148654	p
214.469089	214.976948	p
214.976948	215.357843	e
215.916488	216.703671	p
216.322776	216.703671	e
217.008387	217.998713	p
218.252642	223.508989	p
224.651673	229.984198	p
230.847559	232.777426	p
233.818538	235.494474	p
236.560979	239.404993	p
241.411038	243.467869	p
244.534374	248.521072	p
249.511398	251.034977	p
