0.867952	1.853194	p
3.729846	10.743833	p
11.048789	12.245154	p
12.808150	14.450220	p
15.130507	21.862996	p
23.505066	29.205397	p
29.768392	36.758921	p
37.392291	43.233371	p
45.227313	47.479296	p
50.012776	54.117952	p
55.478525	56.534142	p
57.097137	58.879957	p
67.184142	70.327534	p
71.641190	72.884472	p
73.353635	74.854957	p
75.417953	76.614318	p
78.889759	81.704737	p
81.868944	82.948019	e
84.838266	85.676616	p
85.676616	86.278255	e
86.389467	89.880946	e
90.472723	91.074362	p
91.271621	93.224482	e
92.109970	94.940633	p
95.147755	95.680353	e
