0.000000	0.393284	e
0.911267	7.366872	p
7.568310	8.987967	p
9.198997	10.244556	p
10.800908	11.712175	p
12.306897	13.477155	p
14.906405	17.668982	p
18.110226	19.481923	p
19.951944	21.179756	p
21.515486	24.153364	p
34.704873	35.203671	p
35.280409	36.162899	e
36.364337	40.162880	p
40.287580	43.664063	p
44.258784	45.735996	p
47.644860	48.575311	p
49.716792	50.925420	p
52.767138	53.822289	p
54.062096	55.107654	p
55.385830	56.584866	p
57.016518	58.714352	p
64.699935	65.812640	p
65.946932	67.337812	p
