2.551515	5.440349	p
6.504200	9.886039	p
10.430938	11.391000	p
11.676424	12.939207	p
13.190034	14.115499	p
14.980419	16.251852	p
16.926490	19.434759	p
19.884517	20.844579	p
22.496576	24.555087	p
25.420007	26.751984	p
27.409323	29.433237	p
29.848399	33.922173	p
34.095157	35.392538	p
36.093123	43.773615	p
44.102285	49.335052	p
49.854005	52.379572	p
53.158000	55.147317	p
56.020886	66.149102	p
66.529667	67.835697	p
68.051927	73.812296	p
74.781007	77.591998	p
77.782280	80.774904	p
82.677729	84.883276	p
