0.000000	3.653603	p
3.960199	5.748676	p
6.566266	7.945948	p
8.252544	9.530028	p
10.322068	11.625101	p
11.906147	12.877035	p
13.617975	15.304254	p
15.891896	17.297128	p
18.038069	18.983406	p
19.724347	20.644135	p
24.451036	26.648308	p
26.801606	28.232388	p
28.998878	30.046414	p
31.042852	36.306084	p
36.536031	38.298959	p
38.963250	41.748164	p
43.689939	46.398205	p
46.730350	47.905635	p
48.110033	49.566364	p
50.077357	51.227093	p
51.610338	53.960908	p
54.625199	57.767809	p
58.125504	61.370312	p
