2.411157	6.109250	p
6.804492	7.603280	p
9.230441	11.819107	p
20.176798	21.552489	p
23.712175	26.360010	p
28.149888	29.777049	p
32.269421	33.608274	p
34.507815	35.093563	p
37.864432	40.448000	p
41.337082	44.642375	p
44.882950	46.075366	p
49.966407	51.179742	p
51.765490	52.466296	p
52.675492	53.930666	p
56.514234	58.072742	p
59.233779	62.967923	p
63.867465	65.091260	p
66.513791	67.674828	p
68.930002	71.931961	p
77.193235	78.165995	p
78.783123	79.410710	p
79.954619	81.554966	p
81.868760	83.134394	p
