0.844563	1.689127	p
2.041028	4.011676	p
4.340117	4.610177	p
4.610177	5.061684	e
5.219571	6.263486	p
7.133414	8.053053	p
8.301604	9.420084	p
9.842620	11.184796	p
11.383637	12.452406	p
13.148349	14.192263	p
15.435018	16.180671	p
17.423426	18.343065	p
19.163284	20.555169	p
21.971910	24.432565	p
28.782208	29.726702	p
30.870037	32.063082	p
39.630300	41.084445	p
42.150818	43.236580	p
44.380507	45.272383	p
46.144870	46.959191	p
47.909232	48.859274	p
50.041978	51.088963	p
52.135947	52.872714	p
54.113585	54.753408	p
56.478994	57.235149	p
58.999512	59.968942	p
