0.161320	0.776353	p
1.643448	5.182406	p
5.515129	7.340061	p
7.934929	11.191577	p
12.240157	13.339150	p
14.216328	16.000931	p
16.938603	18.864361	p
19.711291	20.769954	p
21.153089	22.403319	p
22.927609	27.373993	p
28.704883	33.373081	p
35.218179	36.881792	p
37.123772	39.251180	p
39.936790	42.074281	p
42.356591	43.354758	p
43.879048	44.957876	p
45.068784	49.555497	p
50.059622	51.864390	p
52.156782	53.497755	p
54.425345	58.024799	p
59.789236	63.650835	p
64.185207	68.520683	p
68.934066	70.466606	p
71.817661	72.614179	p
72.664591	77.161387	p
