0.000000	0.517756	e
0.517756	3.060850	p
3.213131	7.081070	p
7.903388	8.664794	p
8.664794	9.410971	e
10.202833	10.796729	p
11.481994	13.461648	p
13.796666	16.172251	e
16.842288	20.085875	p
20.283840	23.055356	p
23.771077	26.207575	p
26.755787	29.740496	p
30.806463	32.222678	p
32.405415	32.862258	p
33.258189	33.684576	e
33.684576	37.049988	p
38.496658	39.318976	e
41.983895	43.856952	e
44.511761	45.257938	p
45.257938	47.694436	e
49.156334	50.115705	e
50.648689	51.668972	e
53.344064	54.592769	e
54.973472	56.344001	e
56.694248	57.562250	e
