2.351509	3.157741	p
3.157741	4.098345	e
5.794791	7.482839	p
11.004035	11.985615	p
17.892319	18.787796	p
18.865289	19.902837	e
21.409649	22.296516	p
26.238983	27.091408	p
28.603602	30.403166	p
30.472049	32.030523	e
32.082185	32.891559	p
32.891559	33.881750	e
34.949434	36.318480	p
38.583004	39.349325	p
43.886983	45.720989	p
45.910417	46.538972	p
46.538972	47.606657	e
47.890798	48.493523	p
48.558101	49.195267	e
49.475104	52.549001	p
53.194777	54.189273	p
55.459301	56.884315	p
57.659247	59.071345	p
63.311945	63.692312	e
