0.000000	4.167906	p
4.531771	5.954152	p
6.384174	7.971947	p
9.096620	10.982102	p
11.478281	13.462998	p
15.150008	17.928612	p
22.294990	23.981999	p
24.130853	26.578671	e
27.752962	28.828017	p
29.489589	30.680420	p
30.812734	32.417047	p
32.780912	33.889046	p
36.485717	39.727422	e
39.727422	40.488230	p
41.364814	42.109083	p
44.705754	45.483102	p
46.260449	47.137033	p
48.708267	49.469075	p
49.866019	50.775681	p
51.453793	53.488128	e
53.918150	54.397790	p
55.456306	56.795990	p
59.343043	60.153469	p
60.616570	61.393918	p
62.241557	62.717062	e
