0.000000	1.424467	p
3.205051	6.212260	p
8.309393	9.575586	p
10.920916	15.906551	p
16.658354	18.359801	p
19.428151	24.532492	p
25.956959	28.014523	p
29.438991	30.823889	p
32.248357	35.413839	p
37.985794	42.575744	p
0.000000	1.424467	e
4.866930	7.359748	p
7.874139	9.575586	p
12.345383	15.906551	p
16.658354	21.327441	p
24.532492	26.629625	p
27.579269	30.389250	p
32.683611	33.712392	p
35.888662	37.471403	p
39.568536	41.586531	p
42.180059	44.000212	p
46.334755	47.838360	p
51.359959	52.373125	e
0.712234	11.633150	p
2.769798	13.255459	p
0.712234	1.226625	p
3.303973	9.417312	p
9.733860	12.483873	p
13.433518	17.370587	p
17.726704	19.091818	p
20.021679	22.652987	p
23.266299	24.532492	p
25.304079	27.579269	p
28.014523	34.187215	p
34.483979	35.710604	p
36.442621	37.985794	p
38.895871	41.131493	p
41.962432	46.888715	p
47.680086	50.904921	p
52.373125	56.246674	p
0.000000	1.041147	p
2.017995	4.609734	p
6.212260	9.338174	p
10.505446	12.147540	p
13.848988	14.798632	p
15.055828	16.658354	p
18.082821	19.804052	p
21.169167	24.235728	p
26.926389	28.014523	p
0.712234	3.719442	p
4.035991	10.723073	p
10.920916	13.848988	p
14.442516	19.942542	p
20.733913	26.313076	p
26.629625	28.014523	p
28.568483	30.151224	p
30.269930	32.683611	p
32.683611	35.888662	p
35.888662	39.093713	p
39.568536	41.586531	p
41.962432	44.475034	p
44.633308	46.334755	p
46.572167	49.104553	p
49.658512	53.298818	p
54.472500	57.532651	p
57.730494	62.478718	p
63.111815	65.565064	p
66.198160	67.503922	p
68.374430	73.241360	p
73.637045	77.039939	p
77.712604	81.313341	p
81.867300	85.745017	p
0.000000	1.424467	e
2.769798	6.439779	p
7.003631	11.039621	p
11.583689	13.740174	p
14.571113	18.804947	p
19.804052	22.356223	p
23.068456	28.014523	p
28.410209	30.546910	p
31.219575	31.892240	p
32.327494	35.077507	p
36.007368	37.471403	p
37.985794	38.421048	p
40.379691	42.180059	p
43.782585	44.296976	p
46.433677	48.886926	p
50.093766	53.120759	p
53.832993	58.066826	p
58.165748	58.739491	e
59.056040	59.906763	p
60.288000	62.201738	e
63.329441	66.637190	p
66.633414	67.226942	e
67.314945	68.284292	p
68.736950	74.962837	p
75.088931	75.482975	e
75.482975	76.349870	p
77.039939	79.360363	p
80.700111	82.229000	p
82.229000	82.686090	e
82.686090	84.545975	p
85.428633	88.119129	p
88.596743	92.269228	p
92.269228	92.663272	e
92.663272	94.306875	p
94.306875	94.913800	e
94.913800	95.562582	p
95.977881	96.835947	e
97.048502	97.362429	p
0.000000	1.139341	e
1.741016	10.299647	p
11.530135	13.763245	p
13.945539	15.586191	e
15.906551	18.082821	p
19.880809	21.730186	p
23.117219	23.998563	p
23.998563	24.981045	e
0.000000	3.757076	e
4.383255	8.975236	p
9.359258	14.571113	p
15.365037	17.163721	p
17.163721	23.998563	p
24.388947	30.823889	p
31.219575	34.483979	p
35.211542	37.010227	p
37.284603	42.575744	p
42.772116	44.174480	p
44.265939	47.406016	p
47.680086	49.540048	p
49.658512	51.033871	p
51.359959	53.298818	p
54.112976	60.332157	p
60.819936	63.472234	p
63.617562	71.460776	p
71.673018	77.953171	p
78.532409	85.547174	p
86.245413	87.769723	p
88.712657	97.362429	p
97.677732	101.305588	p
101.762881	113.378117	p
113.652492	115.634094	p
115.817012	120.816746	p
121.456955	129.666092	p
130.061777	132.401495	p
132.950247	142.157074	p
142.279019	150.266399	p
150.510288	157.826973	p
158.101348	165.479005	p
165.936297	173.984650	p
174.350484	182.886615	p
184.228008	189.166769	p
0.000000	2.377922	p
2.377922	3.597370	e
3.597370	4.609734	p
4.609734	6.687083	p
6.687083	8.322728	e
8.322728	8.784215	p
9.733860	11.739765	e
12.058401	12.646654	p
12.793717	14.117284	e
14.117284	14.926130	p
16.658354	18.082821	p
18.082821	19.663551	e
19.289000	19.999804	p
19.999804	20.819374	e
20.589588	21.327441	p
24.167356	26.814490	p
30.546910	32.157780	p
32.746032	35.344145	e
35.710604	36.336820	p
35.710604	37.010227	e
40.540372	41.765897	p
54.112976	55.491778	p
55.491778	57.648703	e
59.056040	59.977143	p
60.234561	60.608000	e
0.269616	3.406960	p
4.609734	5.441332	p
6.212260	7.206088	p
8.676718	9.644883	p
10.809132	11.633150	p
12.646654	13.433518	p
16.287229	17.726704	p
18.150027	19.428151	p
22.500642	25.304079	p
25.956959	29.438991	p
31.219575	32.402885	p
32.881453	33.712392	e
