0.611795	3.517821	p
3.517821	6.525813	p
6.423847	10.094617	p
10.094617	11.267224	p
11.930001	14.300707	p
14.606604	16.289040	p
16.951818	18.328357	p
18.761712	21.106925	p
21.106925	22.254041	p
22.508956	24.701221	p
24.701221	27.250366	p
27.581755	29.034768	p
29.238700	30.972119	p
31.481948	33.495773	p
34.693871	36.197867	p
36.988103	38.415624	p
39.282334	41.474599	p
42.111885	44.151202	p
44.788488	47.159193	´p
49.325967	50.141694	p
50.880946	52.130027	p
53.226160	55.214493	p
55.953746	57.585199	p
57.585199	58.706823	p
