0.630742	2.803298	p
3.031066	8.707746	p
9.285926	13.438312	p
14.209219	15.575827	p
17.187724	19.132512	p
20.113667	22.811842	p
24.195970	25.036960	p
25.492496	39.316261	p
39.999565	40.612787	p
40.998240	44.537405	p
44.660049	46.920209	p
46.920209	50.494414	p
50.582017	52.246476	p
52.281517	55.154898	p
55.908284	59.149598	p
59.412407	61.567443	p
61.795211	63.634876	p
64.055371	68.120153	p
69.574365	78.842770	p
75.566415	76.424925	e
78.912853	79.823925	p
79.876486	80.699955	e
80.699955	82.381935	p
82.443257	83.424411	e
