0.000000	6.333678	e
7.265101	7.575576	e
9.372446	9.523803	e
9.710087	10.043847	p
11.149912	11.440982	p
12.814831	13.272781	p
14.196443	14.716487	p 
15.585816	16.455144	p
17.076093	19.373603	p
22.105778	22.975107	p
24.217004	25.210522	p
28.253172	29.060405	p
30.923252	31.357916	p
33.220762	33.965901	p
34.959419	35.456178	p
40.423769	41.168907	p
43.963177	44.708316	p
45.142980	45.950213	e
48.682388	49.862191	p
51.352468	52.345986	p
54.270928	55.078161	p
59.735277	60.418321	p
62.405357	63.026306	p
64.454488	65.323817	p
67.497138	68.242276	e
