0.434887	1.594586	p
2.561002	6.571629	p
6.813233	7.538045	p
8.262857	9.374235	p
9.374235	10.292330	p
11.162105	12.853333	p
13.239899	14.544561	p
14.931127	16.815639	p
17.250526	18.845112	p
19.135037	20.729623	p
21.212831	22.614135	p
22.807418	24.691929	p
25.271779	26.528119	p
27.542856	29.910575	p
30.103859	31.021954	p
32.278295	35.322505	p
35.515788	36.578846	p
37.158695	38.608319	p
39.526415	41.072680	p
41.459247	44.020249	p
44.841703	46.146364	p
46.436289	49.432179	p
50.350274	51.703256	p
52.331427	55.230675	p
56.100449	59.966113	p
60.690925	61.898945	p
62.575436	64.894835	p
65.571326	67.600800	p
67.987366	70.306765	p
71.418143	72.867767	p
73.737541	75.283807	p
76.153581	77.506564	p
78.038093	80.502453	p
81.178945	84.996288	p
85.914383	86.977441	p
88.572027	91.761200	p
93.355786	97.076488	p
97.752979	99.444207	p
101.087114	102.053530	p
102.295134	104.517891	p
105.049420	107.610422	p
107.948668	108.576838	p
109.784858	115.921600	p
117.032979	119.690623	p
120.222151	122.203304	p
123.024758	126.552176	p
126.890422	128.050121	p
128.436687	133.558692	p
134.041900	136.264657	p
136.264657	138.487414	p
138.825659	144.092627	p
144.817439	151.968917	p
152.693729	154.143353	p
155.496336	158.540546	p
158.927112	160.086812	p
160.473378	161.536436	p
162.067964	163.324305	p
163.614230	167.286611	p
167.286611	168.494631	e
168.494631	169.654330	p
169.654330	171.490521	p
171.490521	172.505257	p
172.843503	174.051523	p
174.776335	178.835282	p
179.511773	183.908966	p
184.488816	188.596084	p
189.079292	190.432274	p
191.205407	193.089918	p
193.379843	195.505958	p
195.505958	196.569016	p
197.003903	200.144755	p
201.594379	203.140645	e
203.140645	206.184855	p
206.764705	212.273276	p
212.853126	215.220845	p
215.849015	216.960394	p
217.685206	220.004604	p
221.260945	224.788363	p
226.141346	229.717085	p
230.683501	231.794879	p
