0.000000	0.453055	p
0.670756	3.736229	p
4.236354	4.977716	p
6.279174	9.525822	p
10.159770	10.677554	p
11.531199	12.720703	p
13.658313	14.176097	p
14.483969	18.542279	p
19.703796	21.956857	p
22.824496	23.748112	p
24.041989	25.315459	p
26.169104	30.003507	p
30.367355	31.752779	p
32.004674	34.089805	p
34.789514	36.678727	p
37.132819	39.704051	p
40.623049	41.804629	p
41.987691	43.119345	p
43.735097	45.366010	p
45.931837	48.095294	p
48.661121	50.841219	p
51.582522	53.947537	p
55.025088	57.628004	p
57.963865	60.552787	p
61.280484	64.093312	p
64.471155	66.234421	p
67.465908	72.139962	p
72.517804	75.666493	p
76.226260	78.381363	p
78.864162	82.586612	p
83.013434	84.363872	p
84.951627	87.141715	p
87.869412	88.981949	p
89.657725	92.423122	p
92.658475	93.952917	p
95.776903	99.130683	p
99.495480	102.978704	p
103.261128	104.073096	p
105.061578	106.308949	p
107.050311	109.262629	p
110.109900	111.498483	p
111.875048	113.475448	p
114.310951	115.817210	p
116.240846	117.241096	p
117.676499	118.559073	p
120.900835	123.289668	p
124.184009	125.372542	p
126.690519	129.938390	p
132.174244	132.692020	p
