0.000000	0.700845	e
1.001207	2.069160	p
2.436269	3.804585	p
3.909275	4.574050	p
4.822100	5.447187	p
5.754770	6.469155	p
6.895802	7.709407	p
8.681765	9.485448	p
10.338742	11.251567	p
13.364957	15.458502	p
15.885149	16.778131	p
17.036103	17.790176	p
18.951052	19.844034	p
20.687405	22.235240	p
24.993561	27.206170	p
28.327358	29.250106	p
30.361372	31.244431	p
33.734858	35.719261	p
37.832650	38.666100	p
39.271343	40.194091	p
42.833347	43.607264	p
48.687337	49.748993	p
51.842538	52.854584	p
54.074992	55.067194	p
62.340032	62.984963	e
