2.197164	7.789946	p
8.256011	9.111966	p
9.405900	10.469663	p
11.015541	13.115072	p
14.115116	16.478732	p
17.510733	18.727819	p
22.071513	23.234813	p
24.494532	25.320347	p
25.502307	26.790019	p
27.307904	28.399660	p
28.931541	30.191260	p
30.975085	32.416763	p
32.794679	34.040401	p
35.496076	37.399651	p
38.029510	39.555169	p
43.768229	45.279891	p
45.433857	46.035723	p
46.147698	47.477401	p
48.051273	48.947073	p
53.873973	54.867751	p
58.450951	60.508492	p
64.091692	65.365407	p
