0.072839	0.528084	p
1.165427	2.440112	p
3.041035	4.042573	p
4.843804	5.863552	p
6.774042	7.648112	p
9.013846	9.960755	p
11.745315	12.637594	p
14.312895	15.041287	p
17.554238	18.555776	p
19.138489	20.340335	p
21.742489	22.616559	p
23.891245	24.983832	p
28.714226	29.591262	p
31.020506	31.800093	p
33.380924	34.192994	p
35.276340	36.142549	p
37.747962	38.592516	p
41.321072	42.014039	p
43.537803	44.425667	p
47.384532	48.142464	p
48.770465	49.723294	p
51.044262	51.932126	p
54.227579	55.072132	p
58.252520	59.140384	p
