2.491525	6.016315	p
6.738140	16.001561	p
18.768557	23.580724	p
29.114716	38.859355	p
44.934715	51.972510	p
60.814866	63.040494	p
63.281102	67.431596	e
70.254578	71.505153	e
71.505153	74.713150	p
74.713150	75.944596	e
75.827185	77.371808	p
77.371808	82.457202	p
83.467976	85.166077	p
85.732110	87.652581	e
96.448071	98.206818	p
98.833498	99.824057	p
100.390090	101.421080	p
108.940440	110.800966	p
111.000308	112.794387	e
113.226295	114.854255	p
114.854255	115.817742	e
114.854255	115.817742	p
115.930907	116.551062	p
117.739694	119.445122	p
120.737113	121.357268	p
122.976563	123.510586	e
