0.424832	5.601079	p
5.724057	6.551362	p
6.808497	15.931213	p
16.199528	18.334870	p
18.737342	22.247799	p
22.437856	27.658822	p
27.848878	32.790349	p
33.617654	42.337897	p
42.550313	46.049590	p
46.172568	48.419707	p
48.598584	53.372358	p
53.595954	64.440359	p
64.663955	69.337110	p
69.515987	71.640149	p
71.953183	73.674872	p
73.909648	76.648699	p
77.062351	80.125616	p
80.572808	82.920566	p
83.367758	85.234784	p
85.570178	91.674348	p
92.222158	102.060381	p
102.250437	105.179545	p
105.995670	107.091290	p
108.086292	111.719727	p
111.999222	118.550584	p
118.930697	122.105760	p
122.452333	124.733012	p
125.146665	134.437077	p
135.711574	138.182310	p
138.696581	139.333829	p
141.223215	143.325017	p
143.515074	146.488900	p
146.634238	151.408012	p
152.045260	153.319757	p
154.471276	158.943196	p
159.256230	160.273592	p
161.514549	162.162978	p
167.808776	173.331596	p
173.778788	177.378683	p
177.557560	178.295427	p
178.429585	180.650625	p
