1.199448	1.826852	p
2.214366	2.804863	p
2.952488	3.616798	p
3.856687	4.447185	p
4.668621	5.646633	p
7.104424	8.082435	p
9.503320	10.186083	p
10.887299	11.367078	p
12.105200	12.861775	p
13.230836	13.913599	p
16.294042	17.105976	p
18.674485	19.873934	p
22.014487	22.900234	p
28.128446	28.852614	p
30.202201	31.014147	p
32.868457	33.471931	p
35.414019	36.138187	p
38.216341	38.808843	p
40.202318	40.948431	p
43.461076	44.799691	p
47.016085	47.981643	p
50.176092	51.196511	p
53.358044	54.279713	p
60.435145	61.027646	e
